2025-09-22 18:56:24 | INFO | Logging to file: logs/project_log.log
2025-09-22 19:02:33 | INFO | {'message': 'I just saw an app! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-22 19:02:33', 'category': 'other', 'sentiment': 0.33, 'keyword_mentioned': 'other', 'message_length': 32}
2025-09-22 19:02:38 | INFO | {'message': 'I just loved Python! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-22 19:02:38', 'category': 'tech', 'sentiment': 0.68, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-22 19:02:43 | INFO | {'message': 'I just loved a story! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-22 19:02:43', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-22 19:02:48 | INFO | {'message': 'I just tried an app! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-22 19:02:48', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-22 19:02:53 | INFO | {'message': 'I just loved Python! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-22 19:02:53', 'category': 'tech', 'sentiment': 0.53, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-22 19:02:58 | INFO | {'message': 'I just shared a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-22 19:02:58', 'category': 'other', 'sentiment': 0.85, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-22 19:03:03 | INFO | {'message': 'I just saw an app! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-22 19:03:03', 'category': 'other', 'sentiment': 0.76, 'keyword_mentioned': 'other', 'message_length': 32}
2025-09-22 19:03:08 | INFO | {'message': 'I just shared recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-22 19:03:08', 'category': 'food', 'sentiment': 0.32, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-09-22 19:03:13 | INFO | {'message': 'I just tried game! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-22 19:03:13', 'category': 'gaming', 'sentiment': 0.89, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-22 19:03:18 | INFO | {'message': 'I just shared an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-22 19:03:18', 'category': 'other', 'sentiment': 0.83, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-22 19:03:23 | INFO | {'message': 'I just tried travel! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-22 19:03:23', 'category': 'travel', 'sentiment': 0.9, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-22 19:03:28 | INFO | {'message': 'I just loved an app! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-22 19:03:28', 'category': 'other', 'sentiment': 0.52, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-22 19:03:33 | INFO | {'message': 'I just found an app! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-22 19:03:33', 'category': 'other', 'sentiment': 0.22, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-22 19:03:34 | WARNING | Producer interrupted by user.
2025-09-22 19:03:34 | INFO | Producer shutting down.
2025-09-23 20:36:00 | INFO | Logging to file: logs/project_log.log
2025-09-23 20:36:00 | INFO | Log sanitization enabled, personal info removed
2025-09-23 20:36:04 | INFO | Starting Producer to run continuously.
2025-09-23 20:36:04 | INFO | Use Ctrl+C to stop.
2025-09-23 20:36:04 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-23 20:36:04 | INFO | BUZZ_TOPIC: buzzline
2025-09-23 20:36:04 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-23 20:36:04 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 20:36:04 | INFO | LIVE_DATA_PATH: PROJECT_ROOT/data/project_live.json
2025-09-23 20:36:04 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 20:36:04 | INFO | SQLITE_PATH: PROJECT_ROOT/data/buzz.sqlite
2025-09-23 20:36:04 | INFO | Deleted existing live data file.
2025-09-23 20:36:04 | INFO | Kafka broker address: localhost:9092
2025-09-23 20:36:04 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': 'localhost', 'port': 9092, 'rack': None}], 'cluster_id': 'JjY4WKawQ-GFC8VniCM2Xw', 'controller_id': 1}
2025-09-23 20:36:06 | WARNING | WARNING: Kafka setup failed: NoBrokersAvailable
2025-09-23 20:36:06 | INFO | {'message': 'I just loved a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-23 20:36:06', 'category': 'other', 'sentiment': 0.3, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-23 20:36:11 | INFO | {'message': 'I just loved game! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-23 20:36:11', 'category': 'gaming', 'sentiment': 0.18, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-23 20:36:16 | INFO | {'message': 'I just found an app! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-23 20:36:16', 'category': 'other', 'sentiment': 0.43, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-23 20:36:19 | INFO | Logging to file: logs/project_log.log
2025-09-23 20:36:19 | INFO | Log sanitization enabled, personal info removed
2025-09-23 20:36:21 | INFO | {'message': 'I just found recipe! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-23 20:36:21', 'category': 'food', 'sentiment': 0.85, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-23 20:36:26 | INFO | {'message': 'I just found a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-23 20:36:26', 'category': 'humor', 'sentiment': 0.48, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-23 20:36:31 | INFO | {'message': 'I just saw JavaScript! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-23 20:36:31', 'category': 'tech', 'sentiment': 0.63, 'keyword_mentioned': 'JavaScript', 'message_length': 36}
2025-09-23 20:36:36 | INFO | {'message': 'I just saw Python! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-23 20:36:36', 'category': 'tech', 'sentiment': 0.54, 'keyword_mentioned': 'Python', 'message_length': 33}
2025-09-23 20:36:41 | INFO | {'message': 'I just found a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-23 20:36:41', 'category': 'humor', 'sentiment': 0.18, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-23 20:36:46 | INFO | {'message': 'I just saw a movie! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-23 20:36:46', 'category': 'entertainment', 'sentiment': 0.05, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-23 20:36:51 | INFO | {'message': 'I just saw recipe! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-23 20:36:51', 'category': 'food', 'sentiment': 0.1, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-09-23 20:36:56 | INFO | {'message': 'I just found travel! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-23 20:36:56', 'category': 'travel', 'sentiment': 0.57, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-23 20:37:01 | INFO | {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-23 20:37:01', 'category': 'tech', 'sentiment': 0.46, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-09-23 20:37:06 | INFO | {'message': 'I just loved recipe! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-23 20:37:06', 'category': 'food', 'sentiment': 0.13, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-23 20:37:11 | INFO | {'message': 'I just loved an app! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-23 20:37:11', 'category': 'other', 'sentiment': 0.85, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-23 20:37:16 | INFO | {'message': 'I just loved an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-23 20:37:16', 'category': 'other', 'sentiment': 0.07, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-23 20:37:21 | INFO | {'message': 'I just found travel! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-23 20:37:21', 'category': 'travel', 'sentiment': 0.29, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-23 20:37:26 | INFO | {'message': 'I just saw travel! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-23 20:37:26', 'category': 'travel', 'sentiment': 0.26, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-23 20:37:31 | INFO | {'message': 'I just tried game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-23 20:37:31', 'category': 'gaming', 'sentiment': 0.59, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-23 20:37:36 | INFO | {'message': 'I just shared JavaScript! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-23 20:37:36', 'category': 'tech', 'sentiment': 0.85, 'keyword_mentioned': 'JavaScript', 'message_length': 41}
2025-09-23 20:37:41 | INFO | {'message': 'I just tried a movie! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-23 20:37:41', 'category': 'entertainment', 'sentiment': 0.29, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-23 20:37:46 | INFO | {'message': 'I just shared JavaScript! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-23 20:37:46', 'category': 'tech', 'sentiment': 0.78, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-23 20:37:51 | INFO | {'message': 'I just loved recipe! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-23 20:37:51', 'category': 'food', 'sentiment': 0.43, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-23 20:37:56 | INFO | {'message': 'I just tried a story! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-23 20:37:56', 'category': 'other', 'sentiment': 0.01, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-23 20:38:01 | INFO | {'message': 'I just saw Python! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-23 20:38:01', 'category': 'tech', 'sentiment': 0.43, 'keyword_mentioned': 'Python', 'message_length': 33}
2025-09-23 20:38:06 | INFO | {'message': 'I just shared a story! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-23 20:38:06', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-23 20:38:11 | INFO | {'message': 'I just tried Python! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-23 20:38:11', 'category': 'tech', 'sentiment': 0.31, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-23 20:38:16 | INFO | {'message': 'I just saw a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-23 20:38:16', 'category': 'entertainment', 'sentiment': 0.02, 'keyword_mentioned': 'movie', 'message_length': 34}
2025-09-23 20:38:21 | INFO | {'message': 'I just shared a story! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-23 20:38:21', 'category': 'other', 'sentiment': 0.18, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-23 20:38:26 | INFO | {'message': 'I just saw recipe! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-23 20:38:26', 'category': 'food', 'sentiment': 0.23, 'keyword_mentioned': 'recipe', 'message_length': 32}
2025-09-23 20:38:31 | INFO | {'message': 'I just shared a movie! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-23 20:38:31', 'category': 'entertainment', 'sentiment': 0.21, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-23 20:38:36 | INFO | {'message': 'I just found a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-23 20:38:36', 'category': 'other', 'sentiment': 0.63, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-23 20:38:41 | INFO | {'message': 'I just saw JavaScript! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-23 20:38:41', 'category': 'tech', 'sentiment': 0.62, 'keyword_mentioned': 'JavaScript', 'message_length': 37}
2025-09-23 20:38:46 | INFO | {'message': 'I just saw an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-23 20:38:46', 'category': 'other', 'sentiment': 0.53, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-23 20:38:51 | INFO | {'message': 'I just found a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-23 20:38:51', 'category': 'humor', 'sentiment': 0.35, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-23 20:38:56 | INFO | {'message': 'I just shared Python! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-23 20:38:56', 'category': 'tech', 'sentiment': 0.19, 'keyword_mentioned': 'Python', 'message_length': 38}
2025-09-23 20:39:01 | INFO | {'message': 'I just saw Python! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-23 20:39:01', 'category': 'tech', 'sentiment': 0.24, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-09-23 20:39:06 | INFO | {'message': 'I just found travel! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-23 20:39:06', 'category': 'travel', 'sentiment': 0.9, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-23 20:39:11 | INFO | {'message': 'I just loved JavaScript! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-23 20:39:11', 'category': 'tech', 'sentiment': 0.29, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-23 20:39:16 | INFO | {'message': 'I just found game! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-23 20:39:16', 'category': 'gaming', 'sentiment': 0.51, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-23 20:39:21 | INFO | {'message': 'I just tried travel! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-23 20:39:21', 'category': 'travel', 'sentiment': 0.27, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-23 20:39:26 | INFO | {'message': 'I just tried game! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-23 20:39:26', 'category': 'gaming', 'sentiment': 0.46, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-23 20:39:31 | INFO | {'message': 'I just found recipe! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-23 20:39:31', 'category': 'food', 'sentiment': 0.75, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-23 20:39:36 | INFO | {'message': 'I just loved a movie! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-23 20:39:36', 'category': 'entertainment', 'sentiment': 0.7, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-23 20:39:41 | INFO | {'message': 'I just tried a meme! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-23 20:39:41', 'category': 'humor', 'sentiment': 0.38, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-09-23 20:39:46 | INFO | {'message': 'I just found a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-23 20:39:46', 'category': 'other', 'sentiment': 0.12, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-23 20:39:51 | INFO | {'message': 'I just tried recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-23 20:39:51', 'category': 'food', 'sentiment': 0.77, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-23 20:39:56 | INFO | {'message': 'I just loved a trick! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-23 20:39:56', 'category': 'other', 'sentiment': 0.97, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-23 20:40:01 | INFO | {'message': 'I just shared travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-23 20:40:01', 'category': 'travel', 'sentiment': 0.48, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-23 20:40:06 | INFO | {'message': 'I just tried a story! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-23 20:40:06', 'category': 'other', 'sentiment': 0.63, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-23 20:40:11 | INFO | {'message': 'I just found recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-23 20:40:11', 'category': 'food', 'sentiment': 0.17, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-23 20:40:16 | INFO | {'message': 'I just loved a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-23 20:40:16', 'category': 'humor', 'sentiment': 0.87, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-23 20:40:21 | INFO | {'message': 'I just found recipe! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-23 20:40:21', 'category': 'food', 'sentiment': 0.71, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-23 20:40:26 | INFO | {'message': 'I just shared Python! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-23 20:40:26', 'category': 'tech', 'sentiment': 0.17, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-23 20:40:31 | INFO | {'message': 'I just saw a trick! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-23 20:40:31', 'category': 'other', 'sentiment': 0.91, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-23 20:40:36 | INFO | {'message': 'I just saw Python! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-23 20:40:36', 'category': 'tech', 'sentiment': 0.28, 'keyword_mentioned': 'Python', 'message_length': 33}
2025-09-23 20:40:41 | INFO | {'message': 'I just shared a movie! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-23 20:40:41', 'category': 'entertainment', 'sentiment': 0.86, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-23 20:40:46 | INFO | {'message': 'I just tried Python! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-23 20:40:46', 'category': 'tech', 'sentiment': 0.32, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-23 20:40:51 | INFO | {'message': 'I just found JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-23 20:40:51', 'category': 'tech', 'sentiment': 0.86, 'keyword_mentioned': 'JavaScript', 'message_length': 41}
2025-09-23 20:40:56 | INFO | {'message': 'I just saw travel! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-23 20:40:56', 'category': 'travel', 'sentiment': 0.35, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-23 20:41:01 | INFO | {'message': 'I just saw travel! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-23 20:41:01', 'category': 'travel', 'sentiment': 0.81, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-23 20:41:06 | INFO | {'message': 'I just shared travel! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-23 20:41:06', 'category': 'travel', 'sentiment': 0.51, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-23 20:41:11 | INFO | {'message': 'I just saw Python! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-23 20:41:11', 'category': 'tech', 'sentiment': 0.68, 'keyword_mentioned': 'Python', 'message_length': 33}
2025-09-23 20:41:16 | INFO | {'message': 'I just tried a trick! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-23 20:41:16', 'category': 'other', 'sentiment': 0.13, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-23 20:41:21 | INFO | {'message': 'I just found a trick! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-23 20:41:21', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-23 20:41:27 | INFO | {'message': 'I just tried an app! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-23 20:41:27', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-23 20:41:32 | INFO | {'message': 'I just loved a movie! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-23 20:41:32', 'category': 'entertainment', 'sentiment': 0.17, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-09-23 20:41:37 | INFO | {'message': 'I just loved a story! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-23 20:41:37', 'category': 'other', 'sentiment': 0.62, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-23 20:41:42 | INFO | {'message': 'I just tried a story! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-23 20:41:42', 'category': 'other', 'sentiment': 0.42, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-23 20:41:47 | INFO | {'message': 'I just loved travel! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-23 20:41:47', 'category': 'travel', 'sentiment': 0.73, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-23 20:41:52 | INFO | {'message': 'I just tried a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-23 20:41:52', 'category': 'entertainment', 'sentiment': 0.56, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-23 20:41:57 | INFO | {'message': 'I just found a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-23 20:41:57', 'category': 'other', 'sentiment': 0.37, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-23 20:42:02 | INFO | {'message': 'I just loved travel! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-23 20:42:02', 'category': 'travel', 'sentiment': 0.39, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-23 20:42:07 | INFO | {'message': 'I just shared JavaScript! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-23 20:42:07', 'category': 'tech', 'sentiment': 0.75, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
2025-09-23 20:42:12 | INFO | {'message': 'I just found an app! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-23 20:42:12', 'category': 'other', 'sentiment': 0.25, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-23 20:42:17 | INFO | {'message': 'I just found JavaScript! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-23 20:42:17', 'category': 'tech', 'sentiment': 1.0, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-23 20:42:22 | INFO | {'message': 'I just tried Python! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-23 20:42:22', 'category': 'tech', 'sentiment': 0.11, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-23 20:42:27 | INFO | {'message': 'I just found game! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-23 20:42:27', 'category': 'gaming', 'sentiment': 0.24, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-23 20:42:32 | INFO | {'message': 'I just shared a trick! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-23 20:42:32', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 36}
